year,series,value
1828,current_average_presub,27.99412815312992
1828,current_average_postsub,17.974991087042504
1829,historical,50.73
1829,current_average_presub,27.99412815312992
1829,current_average_postsub,17.974991087042504
1830,historical,57.32
1830,current_average_presub,27.99412815312992
1830,current_average_postsub,17.974991087042504
1831,historical,44.23
1831,current_average_presub,27.99412815312992
1831,current_average_postsub,17.974991087042504
1832,historical,38.97
1832,current_average_presub,27.99412815312992
1832,current_average_postsub,17.974991087042504
1833,historical,28.99
1833,current_average_presub,27.99412815312992
1833,current_average_postsub,17.974991087042504
1834,historical,21.83
1834,current_average_presub,27.99412815312992
1834,current_average_postsub,17.974991087042504
1835,historical,21.25
1835,current_average_presub,27.99412815312992
1835,current_average_postsub,17.974991087042504
1836,historical,19.51
1836,current_average_presub,27.99412815312992
1836,current_average_postsub,17.974991087042504
1837,historical,16.05
1837,current_average_presub,27.99412815312992
1837,current_average_postsub,17.974991087042504
1838,historical,23.11
1838,current_average_presub,27.99412815312992
1838,current_average_postsub,17.974991087042504
1839,historical,17.57
1839,current_average_presub,27.99412815312992
1839,current_average_postsub,17.974991087042504
1840,historical,17.6
1840,current_average_presub,27.99412815312992
1840,current_average_postsub,17.974991087042504
1841,historical,17.37
1841,current_average_presub,27.99412815312992
1841,current_average_postsub,17.974991087042504
1842,historical,18.96
1842,current_average_presub,27.99412815312992
1842,current_average_postsub,17.974991087042504
1843,historical,20.13
1843,current_average_presub,27.99412815312992
1843,current_average_postsub,17.974991087042504
1844,historical,30.5
1844,current_average_presub,27.99412815312992
1844,current_average_postsub,17.974991087042504
1845,historical,29.34
1845,current_average_presub,27.99412815312992
1845,current_average_postsub,17.974991087042504
1846,historical,27.7
1846,current_average_presub,27.99412815312992
1846,current_average_postsub,17.974991087042504
1847,historical,24.2
1847,current_average_presub,27.99412815312992
1847,current_average_postsub,17.974991087042504
1848,historical,23.49
1848,current_average_presub,27.99412815312992
1848,current_average_postsub,17.974991087042504
1849,historical,23.41
1849,current_average_presub,27.99412815312992
1849,current_average_postsub,17.974991087042504
1850,historical,24.5
1850,current_average_presub,27.99412815312992
1850,current_average_postsub,17.974991087042504
1851,historical,24.26
1851,current_average_presub,27.99412815312992
1851,current_average_postsub,17.974991087042504
1852,historical,24.35
1852,current_average_presub,27.99412815312992
1852,current_average_postsub,17.974991087042504
1853,historical,23.37
1853,current_average_presub,27.99412815312992
1853,current_average_postsub,17.974991087042504
1854,historical,23.52
1854,current_average_presub,27.99412815312992
1854,current_average_postsub,17.974991087042504
1855,historical,23.36
1855,current_average_presub,27.99412815312992
1855,current_average_postsub,17.974991087042504
1856,historical,21.68
1856,current_average_presub,27.99412815312992
1856,current_average_postsub,17.974991087042504
1857,historical,19.09
1857,current_average_presub,27.99412815312992
1857,current_average_postsub,17.974991087042504
1858,historical,17.33
1858,current_average_presub,27.99412815312992
1858,current_average_postsub,17.974991087042504
1859,historical,15.43
1859,current_average_presub,27.99412815312992
1859,current_average_postsub,17.974991087042504
1860,historical,15.67
1860,current_average_presub,27.99412815312992
1860,current_average_postsub,17.974991087042504
1861,historical,14.21
1861,current_average_presub,27.99412815312992
1861,current_average_postsub,17.974991087042504
1862,historical,26.08
1862,current_average_presub,27.99412815312992
1862,current_average_postsub,17.974991087042504
1863,historical,28.28
1863,current_average_presub,27.99412815312992
1863,current_average_postsub,17.974991087042504
1864,historical,32.04
1864,current_average_presub,27.99412815312992
1864,current_average_postsub,17.974991087042504
1865,historical,38.46
1865,current_average_presub,27.99412815312992
1865,current_average_postsub,17.974991087042504
1866,historical,41.81
1866,current_average_presub,27.99412815312992
1866,current_average_postsub,17.974991087042504
1867,historical,44.56
1867,current_average_presub,27.99412815312992
1867,current_average_postsub,17.974991087042504
1868,historical,46.56
1868,current_average_presub,27.99412815312992
1868,current_average_postsub,17.974991087042504
1869,historical,44.76
1869,current_average_presub,27.99412815312992
1869,current_average_postsub,17.974991087042504
1870,historical,44.89
1870,current_average_presub,27.99412815312992
1870,current_average_postsub,17.974991087042504
1871,historical,40.51
1871,current_average_presub,27.99412815312992
1871,current_average_postsub,17.974991087042504
1872,historical,37.99
1872,current_average_presub,27.99412815312992
1872,current_average_postsub,17.974991087042504
1873,historical,27.9
1873,current_average_presub,27.99412815312992
1873,current_average_postsub,17.974991087042504
1874,historical,28.29
1874,current_average_presub,27.99412815312992
1874,current_average_postsub,17.974991087042504
1875,historical,29.36
1875,current_average_presub,27.99412815312992
1875,current_average_postsub,17.974991087042504
1876,historical,31.25
1876,current_average_presub,27.99412815312992
1876,current_average_postsub,17.974991087042504
1877,historical,29.2
1877,current_average_presub,27.99412815312992
1877,current_average_postsub,17.974991087042504
1878,historical,29
1878,current_average_presub,27.99412815312992
1878,current_average_postsub,17.974991087042504
1879,historical,30.33
1879,current_average_presub,27.99412815312992
1879,current_average_postsub,17.974991087042504
1880,historical,29.12
1880,current_average_presub,27.99412815312992
1880,current_average_postsub,17.974991087042504
1881,historical,29.79
1881,current_average_presub,27.99412815312992
1881,current_average_postsub,17.974991087042504
1882,historical,30.16
1882,current_average_presub,27.99412815312992
1882,current_average_postsub,17.974991087042504
1883,historical,30.04
1883,current_average_presub,27.99412815312992
1883,current_average_postsub,17.974991087042504
1884,historical,28.5
1884,current_average_presub,27.99412815312992
1884,current_average_postsub,17.974991087042504
1885,historical,30.75
1885,current_average_presub,27.99412815312992
1885,current_average_postsub,17.974991087042504
1886,historical,30.35
1886,current_average_presub,27.99412815312992
1886,current_average_postsub,17.974991087042504
1887,historical,31.52
1887,current_average_presub,27.99412815312992
1887,current_average_postsub,17.974991087042504
1888,historical,30.55
1888,current_average_presub,27.99412815312992
1888,current_average_postsub,17.974991087042504
1889,historical,30.02
1889,current_average_presub,27.99412815312992
1889,current_average_postsub,17.974991087042504
1890,historical,29.59
1890,current_average_presub,27.99412815312992
1890,current_average_postsub,17.974991087042504
1891,historical,25.65
1891,current_average_presub,27.99412815312992
1891,current_average_postsub,17.974991087042504
1892,historical,21.65
1892,current_average_presub,27.99412815312992
1892,current_average_postsub,17.974991087042504
1893,historical,23.91
1893,current_average_presub,27.99412815312992
1893,current_average_postsub,17.974991087042504
1894,historical,20.56
1894,current_average_presub,27.99412815312992
1894,current_average_postsub,17.974991087042504
1895,historical,20.44
1895,current_average_presub,27.99412815312992
1895,current_average_postsub,17.974991087042504
1896,historical,20.67
1896,current_average_presub,27.99412815312992
1896,current_average_postsub,17.974991087042504
1897,historical,21.89
1897,current_average_presub,27.99412815312992
1897,current_average_postsub,17.974991087042504
1898,historical,24.77
1898,current_average_presub,27.99412815312992
1898,current_average_postsub,17.974991087042504
1899,historical,29.48
1899,current_average_presub,27.99412815312992
1899,current_average_postsub,17.974991087042504
1900,historical,27.62
1900,current_average_presub,27.99412815312992
1900,current_average_postsub,17.974991087042504
1901,historical,28.91
1901,current_average_presub,27.99412815312992
1901,current_average_postsub,17.974991087042504
1902,historical,27.95
1902,current_average_presub,27.99412815312992
1902,current_average_postsub,17.974991087042504
1903,historical,27.85
1903,current_average_presub,27.99412815312992
1903,current_average_postsub,17.974991087042504
1904,historical,26.29
1904,current_average_presub,27.99412815312992
1904,current_average_postsub,17.974991087042504
1905,historical,23.77
1905,current_average_presub,27.99412815312992
1905,current_average_postsub,17.974991087042504
1906,historical,24.22
1906,current_average_presub,27.99412815312992
1906,current_average_postsub,17.974991087042504
1907,historical,23.28
1907,current_average_presub,27.99412815312992
1907,current_average_postsub,17.974991087042504
1908,historical,23.88
1908,current_average_presub,27.99412815312992
1908,current_average_postsub,17.974991087042504
1909,historical,22.99
1909,current_average_presub,27.99412815312992
1909,current_average_postsub,17.974991087042504
1910,historical,21.11
1910,current_average_presub,27.99412815312992
1910,current_average_postsub,17.974991087042504
1911,historical,20.29
1911,current_average_presub,27.99412815312992
1911,current_average_postsub,17.974991087042504
1912,historical,18.58
1912,current_average_presub,27.99412815312992
1912,current_average_postsub,17.974991087042504
1913,historical,17.69
1913,current_average_presub,27.99412815312992
1913,current_average_postsub,17.974991087042504
1914,historical,14.88
1914,current_average_presub,27.99412815312992
1914,current_average_postsub,17.974991087042504
1915,historical,12.49
1915,current_average_presub,27.99412815312992
1915,current_average_postsub,17.974991087042504
1916,historical,9.08
1916,current_average_presub,27.99412815312992
1916,current_average_postsub,17.974991087042504
1917,historical,7.01
1917,current_average_presub,27.99412815312992
1917,current_average_postsub,17.974991087042504
1918,historical,5.79
1918,current_average_presub,27.99412815312992
1918,current_average_postsub,17.974991087042504
1919,historical,6.2
1919,current_average_presub,27.99412815312992
1919,current_average_postsub,17.974991087042504
1920,historical,6.38
1920,current_average_presub,27.99412815312992
1920,current_average_postsub,17.974991087042504
1921,historical,11.44
1921,current_average_presub,27.99412815312992
1921,current_average_postsub,17.974991087042504
1922,historical,14.68
1922,current_average_presub,27.99412815312992
1922,current_average_postsub,17.974991087042504
1923,historical,15.18
1923,current_average_presub,27.99412815312992
1923,current_average_postsub,17.974991087042504
1924,historical,14.89
1924,current_average_presub,27.99412815312992
1924,current_average_postsub,17.974991087042504
1925,historical,13.21
1925,current_average_presub,27.99412815312992
1925,current_average_postsub,17.974991087042504
1926,historical,13.39
1926,current_average_presub,27.99412815312992
1926,current_average_postsub,17.974991087042504
1927,historical,13.81
1927,current_average_presub,27.99412815312992
1927,current_average_postsub,17.974991087042504
1928,historical,13.3
1928,current_average_presub,27.99412815312992
1928,current_average_postsub,17.974991087042504
1929,historical,13.48
1929,current_average_presub,27.99412815312992
1929,current_average_postsub,17.974991087042504
1930,historical,14.83
1930,current_average_presub,27.99412815312992
1930,current_average_postsub,17.974991087042504
1931,historical,17.75
1931,current_average_presub,27.99412815312992
1931,current_average_postsub,17.974991087042504
1932,historical,19.59
1932,current_average_presub,27.99412815312992
1932,current_average_postsub,17.974991087042504
1933,historical,19.8
1933,current_average_presub,27.99412815312992
1933,current_average_postsub,17.974991087042504
1934,historical,18.41
1934,current_average_presub,27.99412815312992
1934,current_average_postsub,17.974991087042504
1935,historical,17.52
1935,current_average_presub,27.99412815312992
1935,current_average_postsub,17.974991087042504
1936,historical,16.84
1936,current_average_presub,27.99412815312992
1936,current_average_postsub,17.974991087042504
1937,historical,15.63
1937,current_average_presub,27.99412815312992
1937,current_average_postsub,17.974991087042504
1938,historical,15.46
1938,current_average_presub,27.99412815312992
1938,current_average_postsub,17.974991087042504
1939,historical,14.41
1939,current_average_presub,27.99412815312992
1939,current_average_postsub,17.974991087042504
1940,historical,12.51
1940,current_average_presub,27.99412815312992
1940,current_average_postsub,17.974991087042504
1941,historical,13.59
1941,current_average_presub,27.99412815312992
1941,current_average_postsub,17.974991087042504
1942,historical,11.51
1942,current_average_presub,27.99412815312992
1942,current_average_postsub,17.974991087042504
1943,historical,11.57
1943,current_average_presub,27.99412815312992
1943,current_average_postsub,17.974991087042504
1944,historical,9.45
1944,current_average_presub,27.99412815312992
1944,current_average_postsub,17.974991087042504
1945,historical,9.29
1945,current_average_presub,27.99412815312992
1945,current_average_postsub,17.974991087042504
1946,historical,9.9
1946,current_average_presub,27.99412815312992
1946,current_average_postsub,17.974991087042504
1947,historical,7.55
1947,current_average_presub,27.99412815312992
1947,current_average_postsub,17.974991087042504
1948,historical,5.71
1948,current_average_presub,27.99412815312992
1948,current_average_postsub,17.974991087042504
1949,historical,5.53
1949,current_average_presub,27.99412815312992
1949,current_average_postsub,17.974991087042504
1950,historical,5.97
1950,current_average_presub,27.99412815312992
1950,current_average_postsub,17.974991087042504
1951,historical,5.47
1951,current_average_presub,27.99412815312992
1951,current_average_postsub,17.974991087042504
1952,historical,5.3
1952,current_average_presub,27.99412815312992
1952,current_average_postsub,17.974991087042504
1953,historical,5.42
1953,current_average_presub,27.99412815312992
1953,current_average_postsub,17.974991087042504
1954,historical,5.17
1954,current_average_presub,27.99412815312992
1954,current_average_postsub,17.974991087042504
1955,historical,5.59
1955,current_average_presub,27.99412815312992
1955,current_average_postsub,17.974991087042504
1956,historical,5.67
1956,current_average_presub,27.99412815312992
1956,current_average_postsub,17.974991087042504
1957,historical,5.76
1957,current_average_presub,27.99412815312992
1957,current_average_postsub,17.974991087042504
1958,historical,6.44
1958,current_average_presub,27.99412815312992
1958,current_average_postsub,17.974991087042504
1959,historical,7.02
1959,current_average_presub,27.99412815312992
1959,current_average_postsub,17.974991087042504
1960,historical,7.4
1960,current_average_presub,27.99412815312992
1960,current_average_postsub,17.974991087042504
1961,historical,7.21
1961,current_average_presub,27.99412815312992
1961,current_average_postsub,17.974991087042504
1962,historical,7.5
1962,current_average_presub,27.99412815312992
1962,current_average_postsub,17.974991087042504
1963,historical,7.29
1963,current_average_presub,27.99412815312992
1963,current_average_postsub,17.974991087042504
1964,historical,7.2
1964,current_average_presub,27.99412815312992
1964,current_average_postsub,17.974991087042504
1965,historical,7.72
1965,current_average_presub,27.99412815312992
1965,current_average_postsub,17.974991087042504
1966,historical,7.57
1966,current_average_presub,27.99412815312992
1966,current_average_postsub,17.974991087042504
1967,historical,7.54
1967,current_average_presub,27.99412815312992
1967,current_average_postsub,17.974991087042504
1968,historical,7.08
1968,current_average_presub,27.99412815312992
1968,current_average_postsub,17.974991087042504
1969,historical,7.11
1969,current_average_presub,27.99412815312992
1969,current_average_postsub,17.974991087042504
1970,historical,6.5
1970,current_average_presub,27.99412815312992
1970,current_average_postsub,17.974991087042504
1971,historical,6.08
1971,current_average_presub,27.99412815312992
1971,current_average_postsub,17.974991087042504
1972,historical,5.65
1972,current_average_presub,27.99412815312992
1972,current_average_postsub,17.974991087042504
1973,historical,5.24
1973,current_average_presub,27.99412815312992
1973,current_average_postsub,17.974991087042504
1974,historical,3.77
1974,current_average_presub,27.99412815312992
1974,current_average_postsub,17.974991087042504
1975,historical,3.92
1975,current_average_presub,27.99412815312992
1975,current_average_postsub,17.974991087042504
1976,historical,3.86
1976,current_average_presub,27.99412815312992
1976,current_average_postsub,17.974991087042504
1977,historical,3.73
1977,current_average_presub,27.99412815312992
1977,current_average_postsub,17.974991087042504
1978,historical,4.14
1978,current_average_presub,27.99412815312992
1978,current_average_postsub,17.974991087042504
1979,historical,3.5
1979,current_average_presub,27.99412815312992
1979,current_average_postsub,17.974991087042504
1980,historical,3.09
1980,current_average_presub,27.99412815312992
1980,current_average_postsub,17.974991087042504
1981,historical,3.43
1981,current_average_presub,27.99412815312992
1981,current_average_postsub,17.974991087042504
1982,historical,3.437
1982,current_average_presub,27.99412815312992
1982,current_average_postsub,17.974991087042504
1983,historical,3.333
1983,current_average_presub,27.99412815312992
1983,current_average_postsub,17.974991087042504
1984,historical,3.54
1984,current_average_presub,27.99412815312992
1984,current_average_postsub,17.974991087042504
1985,historical,3.542
1985,current_average_presub,27.99412815312992
1985,current_average_postsub,17.974991087042504
1986,historical,3.701
1986,current_average_presub,27.99412815312992
1986,current_average_postsub,17.974991087042504
1987,historical,3.723
1987,current_average_presub,27.99412815312992
1987,current_average_postsub,17.974991087042504
1988,historical,3.624
1988,current_average_presub,27.99412815312992
1988,current_average_postsub,17.974991087042504
1989,historical,3.543
1989,current_average_presub,27.99412815312992
1989,current_average_postsub,17.974991087042504
1990,historical,3.28
1990,current_average_presub,27.99412815312992
1990,current_average_postsub,17.974991087042504
1991,historical,3.232
1991,current_average_presub,27.99412815312992
1991,current_average_postsub,17.974991087042504
1992,historical,3.238
1992,current_average_presub,27.99412815312992
1992,current_average_postsub,17.974991087042504
1993,historical,3.218
1993,current_average_presub,27.99412815312992
1993,current_average_postsub,17.974991087042504
1994,historical,3.035
1994,current_average_presub,27.99412815312992
1994,current_average_postsub,17.974991087042504
1995,historical,2.468
1995,current_average_presub,27.99412815312992
1995,current_average_postsub,17.974991087042504
1996,historical,2.232
1996,current_average_presub,27.99412815312992
1996,current_average_postsub,17.974991087042504
1997,historical,2.069
1997,current_average_presub,27.99412815312992
1997,current_average_postsub,17.974991087042504
1998,historical,1.975
1998,current_average_presub,27.99412815312992
1998,current_average_postsub,17.974991087042504
1999,historical,1.781
1999,current_average_presub,27.99412815312992
1999,current_average_postsub,17.974991087042504
2000,historical,1.59
2000,current_average_presub,27.99412815312992
2000,current_average_postsub,17.974991087042504
2001,historical,1.65
2001,current_average_presub,27.99412815312992
2001,current_average_postsub,17.974991087042504
2002,historical,1.556
2002,current_average_presub,27.99412815312992
2002,current_average_postsub,17.974991087042504
2003,historical,1.547
2003,current_average_presub,27.99412815312992
2003,current_average_postsub,17.974991087042504
2004,historical,1.438
2004,current_average_presub,27.99412815312992
2004,current_average_postsub,17.974991087042504
2005,historical,1.375
2005,current_average_presub,27.99412815312992
2005,current_average_postsub,17.974991087042504
2006,historical,1.312
2006,current_average_presub,27.99412815312992
2006,current_average_postsub,17.974991087042504
2007,historical,1.345
2007,current_average_presub,27.99412815312992
2007,current_average_postsub,17.974991087042504
2008,historical,1.273
2008,current_average_presub,27.99412815312992
2008,current_average_postsub,17.974991087042504
2009,historical,1.353
2009,current_average_presub,27.99412815312992
2009,current_average_postsub,17.974991087042504
2010,historical,1.374
2010,current_average_presub,27.99412815312992
2010,current_average_postsub,17.974991087042504
2011,historical,1.337
2011,current_average_presub,27.99412815312992
2011,current_average_postsub,17.974991087042504
2012,historical,1.338
2012,current_average_presub,27.99412815312992
2012,current_average_postsub,17.974991087042504
2013,historical,1.421
2013,current_average_presub,27.99412815312992
2013,current_average_postsub,17.974991087042504
2014,historical,1.436
2014,current_average_presub,27.99412815312992
2014,current_average_postsub,17.974991087042504
2015,historical,1.529
2015,current_average_presub,27.99412815312992
2015,current_average_postsub,17.974991087042504
2016,historical,1.552
2016,current_average_presub,27.99412815312992
2016,current_average_postsub,17.974991087042504
2017,historical,1.486
2017,current_average_presub,27.99412815312992
2017,current_average_postsub,17.974991087042504
2018,historical,1.941
2018,current_average_presub,27.99412815312992
2018,current_average_postsub,17.974991087042504
2019,historical,2.944
2019,current_average_presub,27.99412815312992
2019,current_average_postsub,17.974991087042504
2020,historical,2.845
2020,current_average_presub,27.99412815312992
2020,current_average_postsub,17.974991087042504
2021,historical,3.011
2021,current_average_presub,27.99412815312992
2021,current_average_postsub,17.974991087042504
2022,historical,3.005
2022,current_average_presub,27.99412815312992
2022,current_average_postsub,17.974991087042504
2023,historical,2.487
2023,current_average_presub,27.99412815312992
2023,current_average_postsub,17.974991087042504
2024,historical,2.418
2024,projected_presub,2.418
2024,projected_postsub,2.418
2024,current_average_presub,27.99412815312992
2024,current_average_postsub,17.974991087042504
2025,projected_presub,27.99412815312992
2025,projected_postsub,17.974991087042504
2025,current_average_presub,27.99412815312992
2025,current_average_postsub,17.974991087042504
