year,series,value
1896,current_average_presub,26.998254235650997
1897,historical,21.89
1897,current_average_postsub,18.53588492447341
1897,current_average_presub,26.998254235650997
1898,historical,24.77
1898,current_average_postsub,18.53588492447341
1898,current_average_presub,26.998254235650997
1899,historical,29.48
1899,current_average_postsub,18.53588492447341
1899,current_average_presub,26.998254235650997
1900,historical,27.62
1900,current_average_postsub,18.53588492447341
1900,current_average_presub,26.998254235650997
1901,historical,28.91
1901,current_average_postsub,18.53588492447341
1901,current_average_presub,26.998254235650997
1902,historical,27.95
1902,current_average_postsub,18.53588492447341
1902,current_average_presub,26.998254235650997
1903,historical,27.85
1903,current_average_postsub,18.53588492447341
1903,current_average_presub,26.998254235650997
1904,historical,26.29
1904,current_average_postsub,18.53588492447341
1904,current_average_presub,26.998254235650997
1905,historical,23.77
1905,current_average_postsub,18.53588492447341
1905,current_average_presub,26.998254235650997
1906,historical,24.22
1906,current_average_postsub,18.53588492447341
1906,current_average_presub,26.998254235650997
1907,historical,23.28
1907,current_average_postsub,18.53588492447341
1907,current_average_presub,26.998254235650997
1908,historical,23.88
1908,current_average_postsub,18.53588492447341
1908,current_average_presub,26.998254235650997
1909,historical,22.99
1909,current_average_postsub,18.53588492447341
1909,current_average_presub,26.998254235650997
1910,historical,21.11
1910,current_average_postsub,18.53588492447341
1910,current_average_presub,26.998254235650997
1911,historical,20.29
1911,current_average_postsub,18.53588492447341
1911,current_average_presub,26.998254235650997
1912,historical,18.58
1912,current_average_postsub,18.53588492447341
1912,current_average_presub,26.998254235650997
1913,historical,17.69
1913,current_average_postsub,18.53588492447341
1913,current_average_presub,26.998254235650997
1914,historical,14.88
1914,current_average_postsub,18.53588492447341
1914,current_average_presub,26.998254235650997
1915,historical,12.49
1915,current_average_postsub,18.53588492447341
1915,current_average_presub,26.998254235650997
1916,historical,9.08
1916,current_average_postsub,18.53588492447341
1916,current_average_presub,26.998254235650997
1917,historical,7.01
1917,current_average_postsub,18.53588492447341
1917,current_average_presub,26.998254235650997
1918,historical,5.79
1918,current_average_postsub,18.53588492447341
1918,current_average_presub,26.998254235650997
1919,historical,6.2
1919,current_average_postsub,18.53588492447341
1919,current_average_presub,26.998254235650997
1920,historical,6.38
1920,current_average_postsub,18.53588492447341
1920,current_average_presub,26.998254235650997
1921,historical,11.44
1921,current_average_postsub,18.53588492447341
1921,current_average_presub,26.998254235650997
1922,historical,14.68
1922,current_average_postsub,18.53588492447341
1922,current_average_presub,26.998254235650997
1923,historical,15.18
1923,current_average_postsub,18.53588492447341
1923,current_average_presub,26.998254235650997
1924,historical,14.89
1924,current_average_postsub,18.53588492447341
1924,current_average_presub,26.998254235650997
1925,historical,13.21
1925,current_average_postsub,18.53588492447341
1925,current_average_presub,26.998254235650997
1926,historical,13.39
1926,current_average_postsub,18.53588492447341
1926,current_average_presub,26.998254235650997
1927,historical,13.81
1927,current_average_postsub,18.53588492447341
1927,current_average_presub,26.998254235650997
1928,historical,13.3
1928,current_average_postsub,18.53588492447341
1928,current_average_presub,26.998254235650997
1929,historical,13.48
1929,current_average_postsub,18.53588492447341
1929,current_average_presub,26.998254235650997
1930,historical,14.83
1930,current_average_postsub,18.53588492447341
1930,current_average_presub,26.998254235650997
1931,historical,17.75
1931,current_average_postsub,18.53588492447341
1931,current_average_presub,26.998254235650997
1932,historical,19.59
1932,current_average_postsub,18.53588492447341
1932,current_average_presub,26.998254235650997
1933,historical,19.8
1933,current_average_postsub,18.53588492447341
1933,current_average_presub,26.998254235650997
1934,historical,18.41
1934,current_average_postsub,18.53588492447341
1934,current_average_presub,26.998254235650997
1935,historical,17.52
1935,current_average_postsub,18.53588492447341
1935,current_average_presub,26.998254235650997
1936,historical,16.84
1936,current_average_postsub,18.53588492447341
1936,current_average_presub,26.998254235650997
1937,historical,15.63
1937,current_average_postsub,18.53588492447341
1937,current_average_presub,26.998254235650997
1938,historical,15.46
1938,current_average_postsub,18.53588492447341
1938,current_average_presub,26.998254235650997
1939,historical,14.41
1939,current_average_postsub,18.53588492447341
1939,current_average_presub,26.998254235650997
1940,historical,12.51
1940,current_average_postsub,18.53588492447341
1940,current_average_presub,26.998254235650997
1941,historical,13.59
1941,current_average_postsub,18.53588492447341
1941,current_average_presub,26.998254235650997
1942,historical,11.51
1942,current_average_postsub,18.53588492447341
1942,current_average_presub,26.998254235650997
1943,historical,11.57
1943,current_average_postsub,18.53588492447341
1943,current_average_presub,26.998254235650997
1944,historical,9.45
1944,current_average_postsub,18.53588492447341
1944,current_average_presub,26.998254235650997
1945,historical,9.29
1945,current_average_postsub,18.53588492447341
1945,current_average_presub,26.998254235650997
1946,historical,9.9
1946,current_average_postsub,18.53588492447341
1946,current_average_presub,26.998254235650997
1947,historical,7.55
1947,current_average_postsub,18.53588492447341
1947,current_average_presub,26.998254235650997
1948,historical,5.71
1948,current_average_postsub,18.53588492447341
1948,current_average_presub,26.998254235650997
1949,historical,5.53
1949,current_average_postsub,18.53588492447341
1949,current_average_presub,26.998254235650997
1950,historical,5.97
1950,current_average_postsub,18.53588492447341
1950,current_average_presub,26.998254235650997
1951,historical,5.47
1951,current_average_postsub,18.53588492447341
1951,current_average_presub,26.998254235650997
1952,historical,5.3
1952,current_average_postsub,18.53588492447341
1952,current_average_presub,26.998254235650997
1953,historical,5.42
1953,current_average_postsub,18.53588492447341
1953,current_average_presub,26.998254235650997
1954,historical,5.17
1954,current_average_postsub,18.53588492447341
1954,current_average_presub,26.998254235650997
1955,historical,5.59
1955,current_average_postsub,18.53588492447341
1955,current_average_presub,26.998254235650997
1956,historical,5.67
1956,current_average_postsub,18.53588492447341
1956,current_average_presub,26.998254235650997
1957,historical,5.76
1957,current_average_postsub,18.53588492447341
1957,current_average_presub,26.998254235650997
1958,historical,6.44
1958,current_average_postsub,18.53588492447341
1958,current_average_presub,26.998254235650997
1959,historical,7.02
1959,current_average_postsub,18.53588492447341
1959,current_average_presub,26.998254235650997
1960,historical,7.4
1960,current_average_postsub,18.53588492447341
1960,current_average_presub,26.998254235650997
1961,historical,7.21
1961,current_average_postsub,18.53588492447341
1961,current_average_presub,26.998254235650997
1962,historical,7.5
1962,current_average_postsub,18.53588492447341
1962,current_average_presub,26.998254235650997
1963,historical,7.29
1963,current_average_postsub,18.53588492447341
1963,current_average_presub,26.998254235650997
1964,historical,7.2
1964,current_average_postsub,18.53588492447341
1964,current_average_presub,26.998254235650997
1965,historical,7.72
1965,current_average_postsub,18.53588492447341
1965,current_average_presub,26.998254235650997
1966,historical,7.57
1966,current_average_postsub,18.53588492447341
1966,current_average_presub,26.998254235650997
1967,historical,7.54
1967,current_average_postsub,18.53588492447341
1967,current_average_presub,26.998254235650997
1968,historical,7.08
1968,current_average_postsub,18.53588492447341
1968,current_average_presub,26.998254235650997
1969,historical,7.11
1969,current_average_postsub,18.53588492447341
1969,current_average_presub,26.998254235650997
1970,historical,6.5
1970,current_average_postsub,18.53588492447341
1970,current_average_presub,26.998254235650997
1971,historical,6.08
1971,current_average_postsub,18.53588492447341
1971,current_average_presub,26.998254235650997
1972,historical,5.65
1972,current_average_postsub,18.53588492447341
1972,current_average_presub,26.998254235650997
1973,historical,5.24
1973,current_average_postsub,18.53588492447341
1973,current_average_presub,26.998254235650997
1974,historical,3.77
1974,current_average_postsub,18.53588492447341
1974,current_average_presub,26.998254235650997
1975,historical,3.92
1975,current_average_postsub,18.53588492447341
1975,current_average_presub,26.998254235650997
1976,historical,3.86
1976,current_average_postsub,18.53588492447341
1976,current_average_presub,26.998254235650997
1977,historical,3.73
1977,current_average_postsub,18.53588492447341
1977,current_average_presub,26.998254235650997
1978,historical,4.14
1978,current_average_postsub,18.53588492447341
1978,current_average_presub,26.998254235650997
1979,historical,3.5
1979,current_average_postsub,18.53588492447341
1979,current_average_presub,26.998254235650997
1980,historical,3.09
1980,current_average_postsub,18.53588492447341
1980,current_average_presub,26.998254235650997
1981,historical,3.43
1981,current_average_postsub,18.53588492447341
1981,current_average_presub,26.998254235650997
1982,historical,3.437
1982,current_average_postsub,18.53588492447341
1982,current_average_presub,26.998254235650997
1983,historical,3.333
1983,current_average_postsub,18.53588492447341
1983,current_average_presub,26.998254235650997
1984,historical,3.54
1984,current_average_postsub,18.53588492447341
1984,current_average_presub,26.998254235650997
1985,historical,3.542
1985,current_average_postsub,18.53588492447341
1985,current_average_presub,26.998254235650997
1986,historical,3.701
1986,current_average_postsub,18.53588492447341
1986,current_average_presub,26.998254235650997
1987,historical,3.723
1987,current_average_postsub,18.53588492447341
1987,current_average_presub,26.998254235650997
1988,historical,3.624
1988,current_average_postsub,18.53588492447341
1988,current_average_presub,26.998254235650997
1989,historical,3.543
1989,current_average_postsub,18.53588492447341
1989,current_average_presub,26.998254235650997
1990,historical,3.28
1990,current_average_postsub,18.53588492447341
1990,current_average_presub,26.998254235650997
1991,historical,3.232
1991,current_average_postsub,18.53588492447341
1991,current_average_presub,26.998254235650997
1992,historical,3.238
1992,current_average_postsub,18.53588492447341
1992,current_average_presub,26.998254235650997
1993,historical,3.218
1993,current_average_postsub,18.53588492447341
1993,current_average_presub,26.998254235650997
1994,historical,3.035
1994,current_average_postsub,18.53588492447341
1994,current_average_presub,26.998254235650997
1995,historical,2.468
1995,current_average_postsub,18.53588492447341
1995,current_average_presub,26.998254235650997
1996,historical,2.232
1996,current_average_postsub,18.53588492447341
1996,current_average_presub,26.998254235650997
1997,historical,2.069
1997,current_average_postsub,18.53588492447341
1997,current_average_presub,26.998254235650997
1998,historical,1.975
1998,current_average_postsub,18.53588492447341
1998,current_average_presub,26.998254235650997
1999,historical,1.781
1999,current_average_postsub,18.53588492447341
1999,current_average_presub,26.998254235650997
2000,historical,1.59
2000,current_average_postsub,18.53588492447341
2000,current_average_presub,26.998254235650997
2001,historical,1.65
2001,current_average_postsub,18.53588492447341
2001,current_average_presub,26.998254235650997
2002,historical,1.556
2002,current_average_postsub,18.53588492447341
2002,current_average_presub,26.998254235650997
2003,historical,1.547
2003,current_average_postsub,18.53588492447341
2003,current_average_presub,26.998254235650997
2004,historical,1.438
2004,current_average_postsub,18.53588492447341
2004,current_average_presub,26.998254235650997
2005,historical,1.375
2005,current_average_postsub,18.53588492447341
2005,current_average_presub,26.998254235650997
2006,historical,1.312
2006,current_average_postsub,18.53588492447341
2006,current_average_presub,26.998254235650997
2007,historical,1.345
2007,current_average_postsub,18.53588492447341
2007,current_average_presub,26.998254235650997
2008,historical,1.273
2008,current_average_postsub,18.53588492447341
2008,current_average_presub,26.998254235650997
2009,historical,1.353
2009,current_average_postsub,18.53588492447341
2009,current_average_presub,26.998254235650997
2010,historical,1.374
2010,current_average_postsub,18.53588492447341
2010,current_average_presub,26.998254235650997
2011,historical,1.337
2011,current_average_postsub,18.53588492447341
2011,current_average_presub,26.998254235650997
2012,historical,1.338
2012,current_average_postsub,18.53588492447341
2012,current_average_presub,26.998254235650997
2013,historical,1.421
2013,current_average_postsub,18.53588492447341
2013,current_average_presub,26.998254235650997
2014,historical,1.436
2014,current_average_postsub,18.53588492447341
2014,current_average_presub,26.998254235650997
2015,historical,1.529
2015,current_average_postsub,18.53588492447341
2015,current_average_presub,26.998254235650997
2016,historical,1.552
2016,current_average_postsub,18.53588492447341
2016,current_average_presub,26.998254235650997
2017,historical,1.486
2017,current_average_postsub,18.53588492447341
2017,current_average_presub,26.998254235650997
2018,historical,1.941
2018,current_average_postsub,18.53588492447341
2018,current_average_presub,26.998254235650997
2019,historical,2.944
2019,current_average_postsub,18.53588492447341
2019,current_average_presub,26.998254235650997
2020,historical,2.845
2020,current_average_postsub,18.53588492447341
2020,current_average_presub,26.998254235650997
2021,historical,3.011
2021,current_average_postsub,18.53588492447341
2021,current_average_presub,26.998254235650997
2022,historical,3.005
2022,current_average_postsub,18.53588492447341
2022,current_average_presub,26.998254235650997
2023,historical,2.487
2023,current_average_postsub,18.53588492447341
2023,current_average_presub,26.998254235650997
2024,historical,2.418
2024,projected_postsub,2.418
2024,projected_presub,2.418
2024,current_average_postsub,18.53588492447341
2024,current_average_presub,26.998254235650997
2025,projected_postsub,18.53588492447341
2025,projected_presub,26.998254235650997
2025,current_average_postsub,18.53588492447341
2025,current_average_presub,26.998254235650997
