vintage_date,scenario,row_label_field,row_label,column,value
2025-10-30,Baseline,Label,2025-03-04,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-05,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-06,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-07,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-08,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-09,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-10,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-11,Average Effective Tariff Rate,8.6
2025-10-30,Baseline,Label,2025-03-12,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-13,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-14,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-15,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-16,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-17,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-18,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-19,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-20,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-21,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-22,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-23,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-24,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-25,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-26,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-27,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-28,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-29,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-30,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-03-31,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-04-01,Average Effective Tariff Rate,9.8
2025-10-30,Baseline,Label,2025-04-02,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-03,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-04,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-05,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-06,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-07,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-08,Average Effective Tariff Rate,22.44
2025-10-30,Baseline,Label,2025-04-09,Average Effective Tariff Rate,27
2025-10-30,Baseline,Label,2025-04-10,Average Effective Tariff Rate,27
2025-10-30,Baseline,Label,2025-04-11,Average Effective Tariff Rate,27
2025-10-30,Baseline,Label,2025-04-12,Average Effective Tariff Rate,27
2025-10-30,Baseline,Label,2025-04-13,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-14,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-15,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-16,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-17,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-18,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-19,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-20,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-21,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-22,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-23,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-24,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-25,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-26,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-27,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-28,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-29,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-04-30,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-01,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-02,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-03,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-04,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-05,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-06,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-07,Average Effective Tariff Rate,27.99
2025-10-30,Baseline,Label,2025-05-08,Average Effective Tariff Rate,27.62
2025-10-30,Baseline,Label,2025-05-09,Average Effective Tariff Rate,27.62
2025-10-30,Baseline,Label,2025-05-10,Average Effective Tariff Rate,27.62
2025-10-30,Baseline,Label,2025-05-11,Average Effective Tariff Rate,27.62
2025-10-30,Baseline,Label,2025-05-12,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-13,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-14,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-15,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-16,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-17,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-18,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-19,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-20,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-21,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-22,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-23,Average Effective Tariff Rate,21.87
2025-10-30,Baseline,Label,2025-05-24,Average Effective Tariff Rate,21.87
2025-10-30,Baseline,Label,2025-05-25,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-26,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-27,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-28,Average Effective Tariff Rate,17.83
2025-10-30,Baseline,Label,2025-05-29,Average Effective Tariff Rate,6.94
2025-10-30,Baseline,Label,2025-05-30,Average Effective Tariff Rate,14.4
2025-10-30,Baseline,Label,2025-05-31,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-01,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-02,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-03,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-04,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-05,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-06,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-07,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-08,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-09,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-10,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-11,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-12,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-13,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-14,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-15,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-16,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-17,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-18,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-19,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-20,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-21,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-22,Average Effective Tariff Rate,15.6
2025-10-30,Baseline,Label,2025-06-23,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-24,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-25,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-26,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-27,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-28,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-29,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-06-30,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-07-01,Average Effective Tariff Rate,15.8
2025-10-30,Baseline,Label,2025-07-02,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-03,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-04,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-05,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-06,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-07,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-08,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-09,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-10,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-11,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-12,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-13,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-14,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-15,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-16,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-17,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-18,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-19,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-20,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-21,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-22,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-23,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-24,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-25,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-26,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-27,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-28,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-29,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-30,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-07-31,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-01,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-02,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-03,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-04,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-05,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-06,Average Effective Tariff Rate,16.6
2025-10-30,Baseline,Label,2025-08-07,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-08,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-09,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-10,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-11,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-12,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-13,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-14,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-15,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-16,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-17,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-18,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-19,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-20,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-21,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-22,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-23,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-24,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-25,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-26,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-27,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-28,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-29,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-30,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-08-31,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-09-01,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-09-02,Average Effective Tariff Rate,18.6
2025-10-30,Baseline,Label,2025-09-03,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-04,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-05,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-06,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-07,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-08,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-09,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-10,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-11,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-12,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-13,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-14,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-15,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-16,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-17,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-18,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-19,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-20,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-21,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-22,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-23,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-24,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-25,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-26,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-27,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-28,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-29,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-09-30,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-01,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-02,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-03,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-04,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-05,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-06,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-07,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-08,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-09,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-10,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-11,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-12,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-13,Average Effective Tariff Rate,17.4
2025-10-30,Baseline,Label,2025-10-14,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-15,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-16,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-17,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-18,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-19,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-20,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-21,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-22,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-23,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-24,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-25,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-26,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-27,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-28,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-29,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-30,Average Effective Tariff Rate,17.975490314033927
2025-10-30,Baseline,Label,2025-10-31,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-01,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-02,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-03,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-04,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-05,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-06,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-07,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-08,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-09,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-10,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-11,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-12,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-13,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-14,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-15,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-16,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-17,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-18,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-19,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-20,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-21,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-22,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-23,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-24,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-25,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-26,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-27,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-28,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-29,Average Effective Tariff Rate,17.87591681981466
2025-10-30,Baseline,Label,2025-11-30,Average Effective Tariff Rate,17.87591681981466
